I,Q
-0.292757153,0.821998031
-0.072835373,0.993525459
0.193858819,0.886716355
0.390731246,0.590748065
0.487487844,0.153097917
0.503027283,-0.240297636
0.478648976,-0.50919759
0.422408505,-0.559524417
0.355212341,-0.415899196
0.2404062,-0.156011416
-0.003451983,0.132325894
-0.299054968,0.301702433
-0.697209798,0.302367685
-1.042320238,0.136613305
-1.217159213,-0.130874162
-1.159675473,-0.362603482
-0.838420972,-0.526349151
-0.334035547,-0.588733401
0.292008886,-0.587941994
0.790118468,-0.56155336
1.090428442,-0.597090191
1.116752754,-0.703867224
0.939365078,-0.861384861
0.656543319,-0.991486076
0.342356808,-1.013111045
0.1235513,-0.881297551
-0.012608881,-0.623205595
-0.052619373,-0.360264495
-0.079586674,-0.129054142
-0.140829538,-0.053295754
-0.220419583,-0.12331904
-0.297873091,-0.256724112
-0.332185583,-0.410667558
-0.271635381,-0.443705792
-0.106656227,-0.314634048
0.090716986,-0.027161398
0.246589874,0.418484693
0.280035097,0.826164063
0.134976819,1.199292186
-0.162066606,1.385591014
-0.53511981,1.36092674
-0.837940948,1.166684342
-1.018972035,0.74675782
-0.998534014,0.193756602
-0.748186891,-0.492377017
-0.374693719,-1.066342037
6.51E-05,-1.456788013
0.227487844,-1.565219499
0.273735698,-1.37821002
0.122311413,-0.956845863
-0.098780308,-0.355756543
-0.249245427,0.164303859
-0.286485878,0.492453065
-0.161171588,0.537184422
0.119073328,0.355386904
0.373960897,0.110283117
0.489485984,-0.069291796
0.408729456,-0.063107455
0.135820791,0.159129235
-0.19435064,0.461361788
-0.444034662,0.729362816
-0.462568289,0.830347187
-0.240981315,0.711593286
0.09922878,0.43620601
0.411920107,0.116552856
0.49257244,-0.086993886
0.239958903,-0.107527119
-0.281880937,0.044011357
-0.942837174,0.276357567
-1.407187829,0.430435579
-1.594701171,0.465124905
-1.423427405,0.426507854
-0.877648322,0.309770947
-0.218019807,0.180017686
0.384433755,0.133171647
0.687985901,0.176336536
0.67353751,0.302906029
0.404644958,0.393410742
0.003557356,0.389422341
-0.359304153,0.294888877
-0.650657464,0.08851168
-0.820533336,-0.078592637
-0.987443581,-0.207022361
-1.130152593,-0.277459533
-1.271839634,-0.263202819
-1.345687,-0.304752688
-1.248072686,-0.440714666
-0.946303768,-0.608139836
-0.445197828,-0.8146702
0.051204139,-0.937546009
0.4485785,-0.906902936
0.551918314,-0.712806314
0.34643299,-0.391225791
-0.002509486,-0.053929932
-0.330799294,0.232019198
-0.403872629,0.344546046
-0.161949927,0.349766268
0.298569193,0.26700421
0.842734043,0.172647567
1.148819631,0.145104275
1.127879665,0.110656802
0.773402906,0.036284674
0.153772186,-0.153517368
-0.377417901,-0.434697715
-0.687664451,-0.757344122
-0.64288659,-0.974710595
-0.276045222,-0.988823446
0.185944098,-0.726455569
0.587312229,-0.135119338
0.705044083,0.529083211
0.512551054,1.118566259
0.156721054,1.412727677
-0.252693877,1.353559194
-0.549349983,1.002885219
-0.71641701,0.499332298
-0.735380669,0.052953661
-0.689960065,-0.184194239
-0.665301025,-0.070344887
-0.681984564,0.303160347
-0.720742042,0.7454981
-0.741283178,1.111591296
-0.707875098,1.206368548
-0.631449206,1.012622441
-0.555088754,0.568171285
-0.551285177,-0.020739002
-0.641843343,-0.476017806
-0.752598189,-0.710444755
-0.80369817,-0.584787746
-0.681075255,-0.117022508
-0.331772388,0.515112069
0.204241032,1.172315088
0.659647121,1.548846923
0.956801445,1.655897486
1.05759706,1.423870855
0.901664772,0.823401297
0.425106329,0.088076013
-0.153890903,-0.656556861
-0.510077258,-1.080746945
-0.666013124,-1.178646584
-0.552322897,-0.965760721
-0.232296002,-0.508812751
0.122696685,-0.054089879
0.433880519,0.296652724
0.572816628,0.36542018
0.596812522,0.147191299
0.537927745,-0.1974891
0.44188967,-0.568460349
0.35950223,-0.80784394
0.218709073,-0.878359554
0.026718029,-0.788149677
-0.244400568,-0.618998206
-0.529332684,-0.492594572
-0.778487056,-0.485620247
-0.902174263,-0.565429125
-0.899303839,-0.68299276
-0.805433745,-0.754407288
-0.725132965,-0.688226639
-0.735376487,-0.514507334
-0.890022824,-0.263490553
-1.128509798,-0.076490375
-1.364357146,-0.036271108
-1.476813683,-0.156883857
-1.3899597,-0.389259836
-1.109269081,-0.573443419
-0.698111634,-0.636743836
-0.335299432,-0.513514396
-0.098997374,-0.175404334
-0.056120863,0.218513976
-0.124357494,0.604665584
-0.214571826,0.822741718
-0.188844171,0.864890498
0.018520503,0.784662525
0.350572558,0.661979227
0.634264526,0.5940157
0.783262957,0.627063971
0.704948609,0.727426778
0.380517371,0.776772921
-0.040641622,0.633848496
-0.473440788,0.235398313
-0.744276051,-0.343399412
-0.772777767,-1.038958842
-0.601211791,-1.516439996
-0.36706549,-1.749863025
-0.196142545,-1.668505388
-0.085345988,-1.242470227
0.005554054,-0.668795213
0.107433342,-0.048595623
0.230178254,0.356247922
0.431984996,0.529030767
0.619958321,0.495636289
0.757081483,0.358554814
0.738288106,0.257414254
0.539520855,0.263927346
0.234658997,0.356609565
-0.13917522,0.452797909
-0.380498085,0.438515464
-0.489749396,0.28011152
-0.443308418,0.028937317
-0.245388444,-0.223912197
-0.065990631,-0.324762507
0.069451581,-0.23874763
0.108429637,0.02994358
0.05224619,0.365015986
0.004462013,0.512620082
0.024441218,0.381626229
0.145052551,-0.043379844
0.352039024,-0.666008942
0.540854911,-1.142184088
0.657602171,-1.33884589
0.597346722,-1.084542791
0.373940834,-0.355320722
0.066370274,0.554053291
-0.330377329,1.384367015
-0.596075573,1.713743694
-0.689224458,1.619261022
-0.625141806,1.141185431
-0.41953321,0.316728366
-0.171070872,-0.389498286
0.071082793,-0.8292305
0.243450974,-0.877287427
0.3611292,-0.632348339
0.410589051,-0.338409476
0.423544055,-0.190956354
0.416806971,-0.330428329
0.38031965,-0.711661409
0.310663134,-1.07665733
0.174310164,-1.274921969
-0.024961308,-1.14615288
-0.248462056,-0.654984136
-0.381839946,-0.028561821
-0.400477766,0.575808241
-0.266012751,0.850535423
0.051159376,0.761364433
0.435844376,0.406451463
0.821783225,-0.059345653
1.014734191,-0.334739718
0.952117023,-0.298094649
0.625336529,0.039201002
0.039197353,0.572431525
-0.528325369,0.99170586
-0.957133677,1.153399248
-1.080125439,0.99507369
-0.839843781,0.558612306
-0.322752681,0.01897505
0.331292348,-0.474758745
0.802624954,-0.686659896
1.004700176,-0.659184971
0.849122204,-0.461378715
0.363687967,-0.210700332
-0.173067889,-0.071217994
-0.604138276,-0.098164436
-0.763142668,-0.277241604
-0.617436243,-0.532008341
-0.243109003,-0.708532011
0.231184037,-0.724364606
0.540348838,-0.548121935
0.607052797,-0.222260656
0.419780305,0.132152135
-0.000830573,0.456285186
-0.447334248,0.632178851
-0.834033924,0.682419556
-1.038975941,0.594078151
-1.038812541,0.41243997
-0.862612277,0.231066262
-0.543623182,0.024319099
-0.188519838,-0.144025836
0.195685833,-0.274807858
0.479048504,-0.364422732
0.658691293,-0.457022989
0.728844051,-0.559607668
0.655933016,-0.691706608
0.476826444,-0.821677708
0.275181979,-0.944061447
0.15784054,-1.023836548
0.196167111,-1.039360158
0.386462165,-0.937072347
0.667720514,-0.719290042
0.876288097,-0.428043163
0.838565855,-0.036289035
0.460623387,0.34208581
-0.300486325,0.744025227
-1.163282145,0.980834812
-1.834748571,0.958659027
-2.065592902,0.820269017
-2.117127875,0.740034944
-1.871980699,0.665280519
-1.086587097,0.349950437
-0.184217193,-0.139122198
0.536719732,-0.629086823
0.801345811,-0.93774085
0.707928385,-1.062609011
0.404708159,-0.944797349
0.034259697,-0.613460938
-0.110960535,-0.192622643
0.01323843,0.238545229
0.300335622,0.499570254
0.66052047,0.587643364
0.867190458,0.517379068
0.847750189,0.358653298
0.634924106,0.210586741
0.335482556,0.148143878
0.127000212,0.177124556
0.094678737,0.258976228
0.266002779,0.333957363
0.52530448,0.324967647
0.703179065,0.234032039
0.724802482,0.081631194
0.541039198,-0.075205198
0.218943448,-0.169493967
-0.066842077,-0.168273312
-0.198218742,-0.103850117
-0.113655338,0.008286366
0.164625613,0.126137755
0.493133485,0.185350966
0.744019551,0.229097701
0.80678552,0.27133808
0.679804379,0.334905537
0.433513564,0.440109215
0.164382219,0.562553504
-0.020022617,0.600335615
-0.121382528,0.533038241
-0.15242828,0.377911285
-0.18908927,0.136782756
-0.265795291,-0.038748789
-0.419110271,-0.075746203
-0.542833085,0.051509518
-0.554706368,0.357510057
-0.436728605,0.71326784
-0.171890612,1.012384422
0.132315637,1.109794486
0.398665273,0.966476835
0.479857676,0.61632726
0.342791586,0.126366884
0.072776892,-0.300179335
-0.229742666,-0.621763424
-0.370362511,-0.751170684
-0.273693117,-0.73940932
0.032401697,-0.641484777
0.486541809,-0.503797208
0.854884016,-0.379394077
1.006492082,-0.268701414
0.85236507,-0.165922066
0.407668146,-0.022125032
-0.136961246,0.138163257
-0.649790735,0.299216199
-0.894135817,0.369239161
-0.834621541,0.319407463
-0.480297449,0.145428369
0.112665473,-0.172738813
0.679766352,-0.446792704
1.162559018,-0.62550525
1.403611744,-0.649763899
1.398736154,-0.49497777
1.19386961,-0.224784166
0.83931623,0.16208267
0.462450722,0.502491807
0.117907415,0.72507611
-0.081927462,0.784334067
-0.160651519,0.653624421
-0.097643635,0.405853178
0.050709963,0.117705227
0.172509112,-0.111202191
0.210531502,-0.239362835
0.108002339,-0.243398305
-0.151661616,-0.132190131
-0.489975302,0.044197508
-0.876020908,0.197554175
-1.115752056,0.274691202
-1.167161061,0.261161339
-0.973671739,0.148032086
-0.548588502,-0.035336308
-0.104158832,-0.236153473
0.303828415,-0.402110359
0.498509081,-0.448825163
0.437728801,-0.397431904
0.19707769,-0.296751737
-0.12479146,-0.230924771
-0.319450931,-0.265892775
-0.327598576,-0.440054804
-0.150082855,-0.703705641
0.143478006,-1.022885839
0.345201102,-1.256301052
0.362753052,-1.316268512
0.132581802,-1.17515894
-0.319523982,-0.78794172
-0.733896291,-0.259874331
-0.952037542,0.281766239
-0.818044521,0.659992104
-0.293476408,0.83879528
0.431692874,0.706022196
1.210121413,0.347979632
1.663133609,-0.029262152
1.745617813,-0.390109238
1.423747565,-0.630956553
0.714804579,-0.665870472
-0.045990558,-0.427418857
-0.668890218,-0.015055954
-0.905848733,0.365252047
-0.796644647,0.664846743
-0.451477726,0.736197848
-0.021376727,0.555643232
0.222079514,0.208771951
0.182621928,-0.266538221
-0.090682378,-0.681528765
-0.45018944,-1.004099448
-0.669745486,-1.158746913
-0.652861223,-1.180627866
-0.338889366,-1.075986271
0.267846691,-0.894300946
0.899954516,-0.691680344
1.441557828,-0.45384709
1.704587367,-0.25945073
1.70846,-0.105889939
1.518701757,-0.021546475
1.238633014,0.028257444
1.014810134,0.034764983
0.924437751,-0.004504363
1.005143147,-0.050524899
1.149371831,-0.082918242
1.235794191,-0.052131604
1.185974749,0.100930557
0.948342403,0.331415934
0.514092769,0.652570403
0.033706621,0.944731151
-0.422906294,1.122658101
-0.692201858,1.118690826
-0.778629045,0.925577402
-0.659973784,0.570902734
-0.416443452,0.056930758
-0.14611411,-0.415578493
0.109975249,-0.801320992
0.227421443,-1.003458145
0.238636249,-1.022457702
0.14686068,-0.85699974
-0.026520972,-0.540804414
-0.165274169,-0.17379905
-0.246593118,0.22519045
-0.235024051,0.53101958
-0.092210552,0.792463994
0.110876513,0.938065114
0.341184608,0.984807555
0.504334408,0.969905548
0.561571056,0.889401327
0.497829845,0.794849354
0.287286329,0.694203628
0.00045286,0.624218782
-0.267895324,0.61667082
-0.412907306,0.625411022
-0.404940849,0.631399263
-0.235328671,0.606391727
0.043298982,0.507670327
0.317574666,0.337360555
0.52814202,0.078744667
0.570114564,-0.175813558
0.461917069,-0.418568506
0.27770326,-0.533683419
0.053505174,-0.49224752
-0.087692129,-0.323159346
-0.109015194,0.020253393
-0.013784908,0.403645692
0.178626393,0.797108345
0.370068857,1.081303733
0.513813209,1.212397171
0.559215026,1.186196186
0.499985971,1.00146051
0.3532747,0.69640289
0.126881201,0.323446123
-0.067222553,0.002713339
-0.20992677,-0.259619709
-0.245151852,-0.386944869
-0.173747125,-0.387756091
-0.045730657,-0.299254225
0.139923409,-0.131154233
0.282075715,0.062126227
0.320854659,0.258225197
0.234505552,0.434120681
-0.001746506,0.56793154
-0.306122935,0.639743052
-0.649023079,0.687931243
-0.907221053,0.66628671
-1.028901479,0.597606771
-0.991704853,0.465765392
-0.793706556,0.20208824
-0.494286099,-0.117519135
-0.155482976,-0.563313538
0.135799228,-0.977953618
0.36450054,-1.314450826
0.458802278,-1.50519002
0.490976642,-1.507526302
0.460853152,-1.286015024
0.401421545,-0.844887534
0.36163676,-0.301675869
0.319428753,0.260919245
0.258350121,0.635421763
0.181560388,0.822529178
0.119953453,0.769630025
0.051572854,0.573291029
0.037151056,0.365469036
0.125506669,0.212993845
0.250132886,0.215410651
0.446459395,0.343562856
0.657812834,0.50588113
0.864960761,0.609024185
1.008739397,0.578828645
1.07101114,0.400853202
1.047749183,0.138576091
0.901238541,-0.113121049
0.650613434,-0.224294404
0.295116555,-0.162743427
-0.085936785,0.032272201
-0.446322265,0.292005121
-0.650309344,0.495306923
-0.673178702,0.616708126
-0.478260132,0.647394936
-0.106207143,0.622216378
0.276388743,0.607999823
0.566631267,0.66418415
0.597962448,0.743320526
0.325704308,0.776104179
-0.172979734,0.716256344
-0.816476712,0.475515971
-1.318713791,0.115737048
-1.600342261,-0.278390847
-1.59254634,-0.548321922
-1.360741274,-0.6299521
-1.029284679,-0.501258486
-0.71719603,-0.265556673
-0.616967839,-0.054895215
-0.750266604,0.020963292
-1.000029799,-0.111703724
-1.245339867,-0.388235315
-1.304172327,-0.649767874
-1.129009154,-0.802071668
-0.79478846,-0.750576047
-0.325119299,-0.527878649
0.062814701,-0.255974046
0.248681207,-0.060689447
0.17597537,-0.107445575
-0.086626989,-0.365462769
-0.343603847,-0.692039886
-0.462817985,-0.9662592
-0.327584343,-1.012743436
0.070258336,-0.827721658
0.57646869,-0.440094009
1.086093037,0.058980352
1.336272595,0.394583424
1.334896312,0.530139246
1.10848222,0.406434298
0.689059248,0.123927016
0.292786214,-0.134327009
-0.004560128,-0.352595928
-0.093298344,-0.427577549
-0.017238224,-0.41208566
0.126629399,-0.393312348
0.245685264,-0.360530811
0.220124902,-0.303489147
0.02381033,-0.183113922
-0.280002608,0.042557707
-0.657719452,0.422796951
-0.93402867,0.804056031
-1.058945786,1.132865485
-0.991972396,1.294733174
-0.770381963,1.265953304
-0.464592501,1.064009654
-0.134844,0.768572357
0.061050737,0.567137333
0.121358562,0.535804259
0.05856365,0.665941596
-0.044896206,0.829406598
-0.081302182,0.839653822
0.010455747,0.591206099
0.251856964,0.109808146
0.627319485,-0.535489615
0.989964657,-1.016904411
1.296120745,-1.221278966
1.41425114,-1.117858307
1.343384247,-0.762073156
1.12379038,-0.275382371
0.818277383,0.220500237
0.572873,0.468358878
0.421766046,0.485264998
0.356122385,0.338627407
0.278739746,0.143715739
0.14214901,0.057269856
-0.157484974,0.096017267
-0.584993715,0.197671242
-1.072549295,0.255131225
-1.405341539,0.196120868
-1.544036137,0.082090311
-1.425587032,0.009032764
-1.027125838,0.067108822
-0.530550253,0.328620484
-0.07101329,0.770238848
0.149972189,1.176463745
0.109567762,1.461245396
-0.114379076,1.462404494
-0.396456962,1.152528501
-0.59192871,0.67373491
-0.609727574,0.19234401
-0.427518599,-0.014260398
-0.100826753,0.111206561
0.189506364,0.509709054
0.321308965,1.02570332
0.234101825,1.347660696
-0.038664023,1.364379087
-0.372630895,1.044329018
-0.711472204,0.43541205
-0.912222445,-0.174582084
-0.922046998,-0.610482762
-0.804705094,-0.679832777
-0.605917386,-0.432410852
-0.374340879,-0.026361159
-0.144154574,0.386555132
0.027571442,0.59790681
0.1726578,0.597142991
0.283844623,0.383970128
0.39701274,0.019156233
0.457577037,-0.315713332
0.471594641,-0.616927815
0.432970414,-0.809269563
0.331922852,-0.918899368
0.19418932,-0.96762606
0.009016595,-0.952968765
-0.164572797,-0.828510907
-0.345313693,-0.610365198
-0.505473637,-0.344413923
-0.63344923,-0.043815957
-0.717861639,0.123107662
-0.729884715,0.119595993
-0.650481603,-0.074636555
-0.48873819,-0.424714696
-0.311462397,-0.745203833
-0.15377455,-0.950989534
-0.078773995,-0.935586476
-0.131110094,-0.71361725
-0.264841308,-0.385091834
-0.365529666,-0.02864669
-0.351363314,0.170900531
-0.173876458,0.176475145
0.163324905,-0.003410959
0.601073145,-0.270170458
0.927465472,-0.456721087
1.061162752,-0.514876647
0.901534112,-0.432972792
0.448646932,-0.261219619
-0.093945577,-0.068370666
-0.623979887,0.037160991
-0.905813206,0.002112636
-0.889708811,-0.125010415
-0.601341039,-0.29037492
-0.115885138,-0.427912597
0.328329447,-0.467143697
0.661088875,-0.424877451
0.766484575,-0.32432826
0.662442971,-0.220772684
0.430133184,-0.16693091
0.123186927,-0.183381376
-0.131189272,-0.227452121
-0.359210687,-0.262636672
-0.510719207,-0.274800154
-0.589234979,-0.220896228
-0.604035942,-0.134865779
-0.541570067,-0.052855268
-0.403557546,-0.033385811
-0.176377913,-0.084995767
0.049489271,-0.172320156
0.223722048,-0.26310602
0.285146602,-0.271733553
0.206507486,-0.165131334
0.032154464,0.022030345
-0.174977157,0.294061403
-0.300181096,0.501415014
-0.279690401,0.590040097
-0.122555734,0.507970699
0.119009431,0.236318466
0.314103213,-0.115342138
0.380760042,-0.512160018
0.29194766,-0.780072487
0.063897801,-0.877605615
-0.163336226,-0.794153835
-0.328335754,-0.531674068
-0.368402027,-0.188987719
-0.266160048,0.229600566
-0.142719639,0.589301076
-0.117295792,0.895861381
-0.235391121,1.115131225
-0.541006511,1.217589594
-0.899425262,1.136171194
-1.217862607,0.876802374
-1.367043492,0.460014059
-1.282536455,-0.144862044
-0.990049832,-0.739160245
-0.558615953,-1.265616629
-0.192140724,-1.487747202
0.032102971,-1.379600345
0.037296317,-0.966081343
-0.157586241,-0.26414954
-0.423622112,0.398616756
-0.694997324,0.892330304
-0.842983903,1.043774394
-0.806905952,0.871184421
-0.616888888,0.493978562
-0.280301454,0.016410793
0.091279076,-0.341654058
0.489607751,-0.489712465
0.795688783,-0.405445956
0.99115538,-0.222062442
1.040164207,-0.048718118
0.923027093,0.062410964
0.663270545,0.047419414
0.280210501,-0.003360313
-0.130208156,0.006663587
-0.509327073,0.120621514
-0.705857446,0.314362436
-0.735807355,0.526205691
-0.57969862,0.623642484
-0.260718943,0.52650838
0.086113351,0.237560792
0.401147319,-0.201753722
0.552194338,-0.591476648
0.555841897,-0.844283345
0.414628025,-0.863811395
0.166191533,-0.680456791
-0.078390282,-0.393644227
-0.297983485,-0.134517827
-0.38098113,-0.065627545
-0.319838345,-0.215230264
-0.143064441,-0.520395019
0.170467725,-0.882017507
0.499822829,-1.124402459
0.838412086,-1.197633278
1.079122686,-1.079794287
1.19965911,-0.824813346
1.201682581,-0.523874135
1.082582898,-0.254207433
0.894824449,-0.126791286
0.647024155,-0.110512704
0.408384953,-0.223204821
0.205609234,-0.389670862
0.035033157,-0.500344391
-0.118349148,-0.529525214
-0.211158093,-0.387537955
-0.301325755,-0.080540537
-0.309775472,0.295617271
-0.233213009,0.714282257
-0.081232476,1.002112115
0.173116441,1.151734528
0.414854267,1.088963259
0.66764525,0.835045921
0.791622351,0.49622805
0.74147678,0.117480584
0.557736908,-0.123432603
0.210345171,-0.260976184
-0.137167007,-0.290962203
-0.468910935,-0.274929422
-0.691731623,-0.320538593
-0.778602754,-0.444993413
-0.755413063,-0.624222948
-0.625354049,-0.795853532
-0.421472882,-0.819455866
-0.147528711,-0.627051615
0.163198459,-0.215219892
0.519171138,0.350787966
0.794820492,0.860674581
0.953686034,1.272318878
0.965361478,1.404520002
0.856878857,1.296577878
0.621510181,1.021359362
0.266675554,0.608935582
-0.026125847,0.281903824
-0.188645729,0.066747856
-0.137504809,-0.028701311
0.105038604,-0.035227181
0.429171233,0.011255375
0.745479329,0.048185812
0.883761613,0.067405735
0.827055128,0.068700937
0.606191219,0.051023879
0.284542574,0.025319727
0.020801689,-0.026674185
-0.111426753,-0.146171254
-0.043498234,-0.305367211
0.176979483,-0.51045988
0.436778552,-0.681551907
0.661862607,-0.765134714
0.755331555,-0.732432176
0.681009074,-0.577624742
0.472769271,-0.379253445
0.234403814,-0.184636879
0.070329943,-0.070294617
0.027538071,-0.056273843
0.129415168,-0.152059508
0.329076904,-0.327877883
0.513294231,-0.499511655
0.608407828,-0.676332086
0.553968249,-0.819337012
0.309179557,-0.930872805
-0.026155523,-1.003298783
-0.384592885,-1.017358975
-0.639698663,-0.957215478
-0.736840372,-0.788326425
-0.67048081,-0.539185371
-0.446425812,-0.27093923
-0.155115463,-0.064007816
0.095448194,0.042326865
0.236694687,-0.031265746
0.298893194,-0.200980113
0.29594708,-0.377758701
0.309201611,-0.509885079
0.36794587,-0.51529927
0.497239167,-0.433487938
0.604971908,-0.330525427
0.617916747,-0.290262871
0.466625806,-0.399705649
0.108954354,-0.653861344
-0.293918653,-0.923406935
-0.657057573,-1.11679907
-0.818263093,-1.105260232
-0.739860778,-0.82668383
-0.427885579,-0.335565653
0.055174016,0.323316485
0.401307228,0.875210939
0.501319448,1.294274388
0.319974618,1.458412786
-0.082657878,1.384779124
-0.502859011,1.141840648
-0.801109418,0.744575317
-0.778426488,0.306542744
-0.41692778,-0.210198132
0.108038052,-0.645827694
0.621481248,-0.954660081
0.865635421,-1.054579726
0.809623799,-0.886168987
0.493783407,-0.459200048
0.076755791,0.219145765
-0.204449868,0.882216304
-0.241020673,1.376658123
-0.008521089,1.560038519
0.366597133,1.406260046
0.648532415,0.935765126
0.647351081,0.29848748
0.28997624,-0.224277221
-0.352416547,-0.530451574
-0.987836852,-0.516691262
-1.456034085,-0.295213091
-1.55852563,0.026687865
-1.320317628,0.359118166
-0.839520656,0.549723764
-0.242478201,0.612814395
0.173360002,0.563595844
0.348113248,0.499601457
0.271317692,0.464925552
0.039636312,0.441101715
-0.184992542,0.39268462
-0.318281892,0.243492267
-0.332059312,0.013278038
-0.279140453,-0.292029674
-0.224169498,-0.532201151
-0.241946801,-0.638251575
-0.348153238,-0.577845023
-0.483360938,-0.362229263
-0.565432275,-0.077504856
-0.54498235,0.194862217
-0.389251892,0.348939548
-0.135888971,0.367019885
0.138159763,0.270719809
0.41808068,0.133121923
0.579812594,0.01930553
0.663180949,-0.042638154
0.656509651,-0.038908636
0.558639245,-0.021251543
0.408917357,0.01005208
0.181029182,0.032101087
-0.079610333,0.020901349
-0.374444118,-0.003923246
-0.600232475,-0.042034833
-0.753460046,-0.118642247
-0.7932251,-0.236967374
-0.716792867,-0.386679143
-0.594850882,-0.500606878
-0.490283628,-0.562622403
-0.463787189,-0.528376964
-0.531104296,-0.396162991
-0.631262133,-0.212368422
-0.715635424,-0.026736994
-0.703061738,0.060432991
-0.565682641,0.035537962
-0.365061265,-0.078866526
-0.15464409,-0.215475773
-0.077035003,-0.259633834
-0.17482987,-0.173216905
-0.376616103,0.003985342
-0.64785586,0.217752799
-0.830067755,0.334113412
-0.82904177,0.331638278
-0.656804688,0.231855188
-0.310071601,0.04216865
0.046290617,-0.089972353
0.271664671,-0.077078635
0.284975595,0.081296426
0.079990844,0.329460405
-0.224397394,0.508897831
-0.51627742,0.570681413
-0.661904585,0.461978607
-0.606350294,0.229629803
-0.386871209,0.040462558
-0.040974912,-0.05614464
0.301593593,0.028903343
0.552412038,0.258256267
0.653817986,0.462196374
0.652451437,0.569281643
0.584759995,0.46434733
0.520066907,0.162330812
0.493665318,-0.168426124
0.541743781,-0.448417858
0.634319422,-0.560106448
0.734361821,-0.511330666
0.79449852,-0.346366311
0.735263912,-0.181959569
0.566114829,-0.147315414
0.306330703,-0.205141661
0.012158424,-0.300986303
-0.247544957,-0.346775665
-0.347275136,-0.242496841
-0.300115161,0.015117242
-0.098236435,0.321758894
0.237306928,0.59895914
0.525938892,0.711883296
0.712624928,0.67118909
0.725186271,0.531836347
0.557332622,0.346876709
0.288420214,0.22622368
0.008540038,0.1934267
-0.112194037,0.168698759
-0.026839855,0.04035162
0.238705203,-0.182043944
0.63274247,-0.48869014
0.976396553,-0.727090036
1.195255386,-0.787378344
1.218158113,-0.583499945
1.090098917,-0.099458469
0.866935699,0.460832075
0.588136644,0.97411189
0.344774449,1.177953351
0.105414666,1.008370834
-0.084813278,0.576121211
-0.290641171,0.056375227
-0.45258311,-0.272456738
-0.485233473,-0.314082483
-0.344362987,-0.041842687
0.000677831,0.389618333
0.455993956,0.695126494
0.923970414,0.73993146
1.184452874,0.462514287
1.190317844,-0.024793507
0.915736055,-0.457357359
0.413325011,-0.675430943
-0.053206556,-0.523673709
-0.341950754,-0.03551086
-0.313763586,0.526622174
-0.049609808,1.00043343
0.24583958,1.164944639
0.410655039,0.989179885
0.290596728,0.575905523
-0.152214526,0.051176189
-0.720457156,-0.384352305
-1.198632957,-0.688116431
-1.366225402,-0.791302489
-1.215103152,-0.808221407
-0.804609991,-0.814674095
-0.241901782,-0.843270734
0.179339234,-0.87108781
0.345845734,-0.876242492
0.227885119,-0.82838034
-0.03638122,-0.696147518
-0.255435632,-0.529463685
-0.296239665,-0.336557567
-0.117577496,-0.192348702
0.204295277,-0.073241422
0.482349294,0.01146237
0.622233867,0.121057942
0.581928603,0.229108884
0.428366913,0.316533068
0.313299498,0.378168967
0.331443998,0.362017768
0.490084139,0.274371925
0.722884751,0.189081946
0.835450626,0.133525346
0.700066771,0.152351614
0.311273266,0.231423802
-0.31997228,0.315133112
-0.883482899,0.309021209
-1.231808744,0.14652993
-1.242058687,-0.085543367
-0.915061623,-0.349318644
-0.427592405,-0.46802816
0.092716669,-0.313971838
0.391915303,0.076358134
0.417460969,0.680163498
0.261950033,1.176596248
0.068591977,1.427623752
-0.033103499,1.335185577
-0.023609064,0.86559234
0.045842119,0.199376983
0.096239868,-0.483928344
0.056904426,-0.87699874
-0.065783068,-0.95947269
-0.168882613,-0.726926101
-0.142569645,-0.303358468
0.07644344,0.07367212
0.493318603,0.351109749
0.915652554,0.465699818
1.166401275,0.488765996
1.115118448,0.503907115
0.725248212,0.608261085
0.097291307,0.755356784
-0.582039376,0.84329872
-0.968150139,0.789529689
-1.002751741,0.546762133
-0.678476485,0.159170163
-0.13968424,-0.321501484
0.309651038,-0.669219545
0.525133013,-0.807178276
0.395800967,-0.685717698
-0.004179066,-0.362803201
-0.44377175,-0.022223737
-0.731546919,0.221706872
-0.735885553,0.255501348
-0.491450122,0.122897329
-0.121766464,-0.061346657
0.192084549,-0.176686792
0.26349892,-0.116271326
0.069123006,0.098552609
-0.304950199,0.368892791
-0.727534155,0.625780884
-0.962191704,0.685247934
-0.947305974,0.54514901
-0.682914233,0.275799077
-0.232242749,-0.098575446
0.198068407,-0.353890631
0.504890014,-0.455616744
0.536979299,-0.374914454
0.305910693,-0.139884006
-0.094558468,0.081660872
-0.6126448,0.2389459
-1.025882997,0.240490177
-1.301887601,0.079213915
-1.368492637,-0.112958065
-1.232382436,-0.326786401
-0.967303143,-0.438605723
-0.637753923,-0.39256179
-0.38902067,-0.23422359
-0.264400152,0.032250003
-0.312942382,0.285612813
-0.483441907,0.476570571
-0.668743219,0.533155555
-0.782369363,0.462138628
-0.713231706,0.33512849
-0.433040761,0.177829957
-0.070427573,0.094252719
0.277343937,0.112768574
0.4606064,0.180131457
0.427036967,0.309542753
0.17901038,0.411851382
-0.16305142,0.410506049
-0.424001738,0.321898111
-0.521935967,0.140036942
-0.383620157,-0.036547104
-0.086960992,-0.156571539
0.204656407,-0.182071023
0.374554404,-0.113412412
0.29658131,-0.029513809
0.017218296,-0.007455263
-0.317479645,-0.107599377
-0.595098655,-0.372917143
